ID,R,P,A,CC,VC
31.072907213410353,2.3506732830289434,0,84.54254473118365,9,6
31.058210779029572,2.327076293404138,0,60.819633943405634,7,5
21.48603618602642,3.498377450708623,0,38.146456560413995,5,6
32.476550379387085,2.5028553634779134,0,44.888749518525515,8,6
37.68702558555883,2.0266019226861363,0,57.27363322915315,4,5
36.01096257223476,2.412954758807538,0,56.978584736881125,9,5
35.460088179102534,2.867475395121916,0,83.99899940134608,6,7
20.841137884287686,2.096880647236621,0,49.13301689517739,8,8
34.96790367196279,2.6345096338175495,0,76.08469107309534,5,4
27.445766959218737,2.865561369197597,0,53.60516798874343,6,5
25.539825686395403,2.3201051395288315,0,68.71247253173163,9,8
27.742878425610098,2.920239776298153,0,71.70788472541025,6,5
28.01389449678443,3.185298864943139,0,67.5460117989108,4,4
29.92829684777197,3.434857161807234,0,39.33968391401096,5,6
22.684802361208103,2.874447308195489,0,37.08428165013485,7,5
20.36174612347011,2.129725060031911,0,55.05555231136281,7,7
24.379079869047352,3.5177771989709976,0,75.03438374693033,6,7
22.58402120586311,2.6843719121030767,0,86.54629695298757,8,5
32.38978662012413,2.9065973995706202,0,65.46053887001422,5,4
25.455976195733726,2.3318602171783387,0,75.10095856083427,9,5
27.343376797845252,2.9310030382154966,0,62.44587211197546,6,5
28.297869315966516,3.8835673826339523,0,70.6640993957341,5,4
23.072400518726838,2.0606317951889297,0,63.64886272029815,10,5
37.79285316521988,2.577813659844711,0,87.30473990881072,8,7
23.622954063492397,2.1518886439876823,0,48.493226349124214,7,5
29.66230024979135,2.449317966629845,0,30.815055482258987,7,4
24.722943192639036,2.396929827914832,0,44.89790094752825,8,4
37.56939835081424,3.0073976761270456,0,61.82074457813097,7,4
33.84102102211883,4.873553479763345,0,52.18889668537557,4,4
28.306838285958605,3.334767894848907,0,68.23252397445248,5,6
26.842395766588087,2.3114997633418595,0,33.03073394374348,5,4
32.037223083239496,3.5900903166679847,0,81.49115237434359,4,5
25.288587527794107,3.9387937297752353,0,79.43301135934345,5,5
30.359737820048508,2.2177127789311077,0,74.54992813289013,7,5
35.858927536899834,2.162656075063367,0,32.88610426576156,7,7
25.909401147847028,2.237795490364693,0,32.73658410997338,4,4
29.44991483844239,5.380969149474945,0,46.26141034770653,4,4
37.58956754741074,2.505292878498814,0,63.67721019397409,5,5
23.14448748265802,2.9096073568380887,0,65.87394336230308,7,8
20.38165872562259,2.8201887881735583,0,61.76811039759954,7,6
37.726614948753856,3.097639550157623,0,67.19350734003382,6,4
33.26201590941373,2.1758060725093813,0,87.42729823466158,8,6
27.572963527314894,2.111896099255378,0,81.86111198716783,9,5
23.20937134716026,2.479834178061327,0,39.999475502878525,7,6
35.97338630141404,2.4067865944598767,0,88.8089908737432,9,6
28.709744773193314,5.048233960541808,0,45.82760785972581,4,4
27.138094908292764,2.883116570924523,0,32.866327043530696,6,7
26.205937610432663,2.0422839845713496,0,65.64062184740746,6,4
35.883111897046476,2.134383712666578,0,65.4372500681463,4,5
36.8935363897202,4.4803719389843195,0,42.830658446633635,4,4
37.5524537933446,2.621447071421799,0,79.04626306947961,6,5
24.376059129331885,2.2375470271675946,0,81.09354274951767,7,7
24.915603920803015,2.5306229706299934,0,71.06896130881373,6,6
35.602560944125315,2.260494322207696,0,76.91235770661808,9,4
34.27774495112345,2.306800270967759,0,31.410486760587865,6,7
33.703563495141424,2.6024694509909185,0,34.900165910599725,7,8
23.741988543502806,2.0290757457686373,0,88.44668997755,4,4
30.180113363409298,2.395254592198384,0,37.70000965076836,8,6
37.827258324378505,2.0470152755526683,0,68.00921232134661,5,5
30.94613644937673,2.8844993631800415,0,43.123203894766846,7,6
27.997032994594655,2.4605639320800035,0,59.14300184879909,7,8
36.31783934934684,2.697784929200052,0,48.41567784374824,5,4
26.852199536994874,2.19394652951188,0,30.803724497885362,9,10
36.91528871995724,4.116586798237619,0,88.22195020266294,5,5
27.134706673926726,3.383239982658403,0,51.95839094785654,6,6
33.92432853800728,2.6001246533412568,0,79.82796087098254,6,7
36.46251296651961,4.23504745780163,0,41.916203403287575,5,4
32.24141931832765,2.493169928115006,0,48.4255299388686,7,5
24.954906553467374,2.102309390815321,0,75.82391324738987,8,5
35.79536924280529,3.088792391409901,0,54.31372646727661,5,4
32.90398969989519,2.0584187563591483,0,45.589722766954935,9,9
26.94325762279998,2.4869609949112217,0,41.462650299146425,6,4
33.35248745283701,2.1585715423045144,0,60.30340282892669,9,6
28.47384979548015,2.377803924504287,0,64.07613633580401,8,4
22.93643139769724,3.66975519120198,0,73.00136763654217,5,6
33.30153838387119,2.2662227103050268,0,57.23856064781542,7,7
37.677244988358524,2.089359080043229,0,46.92801601094811,9,6
26.786243594710903,2.350620192859931,0,31.859295073215648,9,8
30.416210080063387,2.4546003593095276,0,65.71701944640583,7,8
27.360230044238882,3.487169915497734,0,87.29684775559245,4,5
30.154099326851092,2.2530903871921977,0,72.0540321959298,8,8
31.186893717695888,3.433726542087366,0,51.18326186485278,6,6
34.798302671960755,2.642668787910574,0,57.46314602219416,6,5
36.575949962519545,2.503917100716912,0,31.103497387436434,4,4
36.003072054570296,3.069237991873453,0,34.77314602869454,6,4
26.772059624166253,4.043727309721881,0,42.30646309143826,4,4
29.15168573382771,2.299221774237357,0,87.71483453107506,9,5
36.149352946350845,3.9857250419751082,0,57.052824232387984,5,4
36.58461297767674,2.9825331958685135,0,81.74718985735052,5,6
37.85141012063756,2.2221987035452324,0,80.0598620390056,9,7
21.631029309429394,2.491120169942339,0,87.98054563411722,7,6
28.97161275830304,3.0650032812038805,0,68.81352468790571,7,4
25.643663431034543,2.948399277221952,0,44.04800210827369,7,5
35.44623959315666,5.101818846911822,0,47.13686370160738,4,4
34.316441387451185,4.943604118574043,0,83.49433499766104,4,4
30.86600878590596,2.2277390207232672,0,40.53319154292441,9,5
32.85871957852452,2.9445865058496334,0,62.80597374191598,7,6
28.80096077779188,2.47786827703447,0,55.83791435467451,6,7
35.183908447171206,2.046644948528829,0,51.638351013075585,7,7
35.4831908153225,2.004938113381419,0,84.63977062972825,10,8
31.220977048408198,3.4622818460026474,0,81.64043181917212,5,5
33.488555392481686,3.1965488303756415,0,72.9365730293017,5,5
22.244466837138983,3.9761727144993717,0,89.56586731679346,5,5
31.83594494505104,2.6078986807952,0,61.71829479572641,8,8
23.372077125579892,2.541649341984723,0,40.81115919882416,7,7
29.68771016548193,2.3038903662710046,0,87.21631293692226,8,4
27.305720434020827,2.1671572163121233,0,89.94572030362283,5,6
20.835031838964134,3.2606672202245903,0,62.25745925695099,4,4
22.089977149563598,4.247730512273881,0,39.463596224055266,5,5
22.685374698870135,3.6699170680081803,0,32.254765947483904,5,6
22.058151290544185,3.249760996437682,0,64.5183322607028,4,4
36.37226091504065,2.698371654543565,0,48.508035989410146,7,6
26.573570467051248,3.1611872729975112,0,61.183481524155056,5,4
34.01618960295118,2.056394645780928,0,34.063078891506514,5,5
29.24280426730432,2.3993412998081185,0,38.6029481253063,8,6
32.02576485379208,2.6797712050098195,0,58.72867039194131,7,6
30.13439974003785,2.3435686944697447,0,84.17741546638206,6,6
28.419655470590897,2.1419434606342005,0,82.75199317716842,10,4
34.36779510559683,2.4099953364377336,0,72.62365286321125,9,6
37.463320534321056,2.3811024964681264,0,72.13293992264768,9,5
21.06898970284562,2.5961994931891756,0,66.63634129304785,6,4
37.0940999647333,3.351219637386177,0,58.8281585082823,4,5
31.670366293313933,2.059320953702129,0,78.39750786104642,10,6
21.59437227365608,3.078551971485653,0,64.99129396740605,7,8
31.583914006718913,2.0816963715499366,0,75.14971095689648,4,4
29.15992175900544,3.3914054907492854,0,42.262180787452166,4,4
35.78272090759053,5.026379284584461,0,71.82539181635732,4,4
37.494744201455916,2.0969262587007713,0,65.67384160763352,7,6
30.38230400690837,2.784706112146324,0,83.31454423306491,6,7
37.34963179575625,3.6241623450852765,0,76.13808590719356,5,4
26.44600741553834,4.07069858771721,0,52.388359322735134,5,5
37.18790768492994,2.460839380713012,0,46.59398525364118,7,5
21.030865623648857,2.335382370016588,0,35.78594526359836,6,6
23.029206329606993,2.487039838671638,0,76.93368172642921,5,4
21.127798783463163,3.047005260671237,0,78.03492645649321,5,5
31.850293140480005,3.1018309300178606,0,78.34357288165982,6,6
32.18992637878616,3.1094826163602853,0,53.23700572488892,6,7
33.14940485246764,3.9294661636062025,0,86.36627867205863,5,5
27.233220971512445,3.921750991703522,0,35.48910949571894,4,4
30.4094286557458,2.4067806591321688,0,52.1136353659658,5,4
35.49975489510466,2.948677838236369,0,50.64271010974752,6,5
35.99252437612104,2.0220326119952894,0,60.661818933120905,5,5
21.457367056406593,4.585502273461754,0,54.61152707379305,4,4
26.51429806535277,4.243400305401586,0,65.24532433340678,4,4
31.23845372119602,2.6594423738352986,0,67.25527083741058,4,4
32.23942805224878,2.1916439848656224,0,69.66522879602257,6,4
24.44947816549682,3.879150708770835,0,57.08706356799854,4,4
21.318595371031194,4.340166450233989,0,31.18605687664441,5,4
33.16884190925468,4.20050542318633,0,30.866768823565216,5,4
21.043512700360374,2.1886441054844363,0,73.68413828310514,7,5
28.942964058339545,2.441905090717298,0,89.28326550839294,6,5
34.86829474685448,2.365383645723394,0,72.0029975710462,8,6
28.78571937224578,3.5370334759132325,0,63.992406327144884,5,4
29.434040485520903,2.9863539795865313,0,44.840981853862694,6,4
29.93387691897744,2.1474691877323755,0,46.65933408540086,10,4
20.47590205800567,2.002757359738903,0,43.55079542707384,5,4
22.87677694338384,2.4119716730664096,0,58.00468901606351,9,5
33.26891980474071,2.684385736525109,0,47.08884669854052,8,8
23.46597685160707,2.121421222524143,0,57.18186602176238,7,6
30.14035187586113,2.107730472402344,0,48.84329510119636,5,5
20.190203296792323,2.510360614778851,0,55.692989163563865,7,5
20.8240791367054,2.307329056527405,0,86.00996708955384,7,7
34.29305548028805,3.4269759378014495,0,81.5865478461557,6,7
32.060555808915936,2.0120941064422304,0,37.11548486496085,8,7
24.20867735708391,2.0178080344801828,0,69.74129008799434,10,10
34.57432393282956,2.375637265407881,0,39.56982615809237,9,6
22.043050349460092,2.2445629273491514,0,33.8350174887778,6,5
30.889109327883666,2.3094627294147103,0,48.56616857276592,9,4
28.69198109618234,2.3002897260116746,0,78.03594242243773,5,5
29.814962790528217,2.713618318434792,0,77.1917307386459,6,4
35.814056597300805,2.2874278127499847,0,67.66408415693986,8,5
22.61619251801013,3.353378533440031,0,61.39620799589048,6,4
26.052615921885558,3.206806289631748,0,36.976277964628565,5,5
22.825875806760784,2.182144504967036,0,44.70540804171891,5,4
23.12208822280465,2.983710142757555,0,86.83013985350428,6,6
26.58435116257236,4.314465424912186,0,69.250997462312,4,4
30.426160131447492,2.0200028905923397,0,52.59958405979699,9,4
36.90079880249017,3.4462758072773934,0,63.66989351409917,5,5
30.71901577118814,4.740293369760758,0,37.615842273872865,4,4
32.316943262714105,2.388656052914368,0,75.02664977032805,9,7
30.523909412979854,2.320948751750101,0,51.90872096293259,6,4
32.67887453954933,2.973354289063765,0,32.63687560161393,6,7
34.61442285150834,2.4618916526552654,0,76.45098147951506,8,7
29.32237740955074,3.011164534896267,0,79.75847221236853,6,4
37.633349197327775,2.7076011355369793,0,48.67435394321862,7,7
36.26533508660089,2.561692518962976,0,32.116448561641505,5,6
28.368489720118433,3.0659609523527815,0,69.09619172080832,5,4
36.1571931597572,5.328259131414361,0,33.04954990852304,4,4
23.932915453005187,2.9270115426992698,0,55.68689498578773,7,4
31.550633221086127,2.9951866990024882,0,81.29348557982573,7,7
32.54477593524865,2.272474205529113,0,32.80904575006572,7,7
23.206750506921544,3.652029070332362,0,62.46629025645298,5,6
36.04290500207718,2.533642621725196,0,89.30043589100134,6,4
36.80930488633747,2.1497627345547743,0,30.234625452967816,7,6
20.598208671727953,2.965514744898642,0,56.23456826878684,6,7
26.780560059219557,4.726464069664743,0,72.6792516311047,4,4
34.521002900747035,2.9477900810500968,0,52.69981452002513,7,5
23.36777709354483,2.752747179588539,0,71.66529967827404,5,5
25.33505241544738,2.209695743874212,0,44.87537742206227,7,8
20.483135538915317,3.853499145005271,0,33.521961348559515,5,5
22.304731873852432,2.1043713802118207,0,73.75024899600228,7,6
21.664402896169047,2.3014107154753924,0,85.33664235602285,8,9
32.69139111814084,3.5198142649984443,0,36.920132566675015,5,4
30.363292707645037,3.1909369499137377,0,64.22075379024807,5,6
29.911205497473755,2.6799013354934313,0,77.24702428453217,4,5
37.229884247770705,2.478897379674083,0,83.0737499258073,7,6
24.7270732153073,2.8717809858489995,0,81.31752378780195,7,5
26.529858797702584,2.9626758285264483,0,50.59389908843616,6,7
31.862397697789717,2.8159276324221967,0,57.18920478568187,7,8
22.96899032384045,2.2499978377823,0,83.36724452653246,7,5
32.223275425146944,2.137536396488908,0,32.255299050754,8,8
28.349285312001086,2.025987647474572,0,37.55164088879476,7,4
36.424473593953394,2.5932698624470847,0,70.33098423568416,8,7
22.724070736498504,2.2300541784599273,0,47.23184827848334,7,7
28.197595201811353,2.0499535290743305,0,38.71080986785613,9,5
28.393799148514365,2.3070520944259094,0,67.81199922781516,8,9
23.161557457292677,2.0066901733433786,0,82.90729340415655,5,5
24.623184544981704,2.3577514082940434,0,59.815504666160564,8,6
34.88613907638386,2.263725531954101,0,82.45581256227537,6,7
26.214974472636534,2.2962379969689364,0,72.99799306831044,6,7
30.817482684524833,2.7450390151349953,0,72.69234359236209,7,7
21.90730108335174,3.6443351251811995,0,79.219004651235,4,4
26.84854331057446,2.1356007598197113,0,50.55322994259537,4,5
25.40039169233928,4.529093065668455,0,49.79487874263588,4,4
26.501964399101865,2.3943407907285623,0,34.37591313162594,6,6
33.925549029192275,3.3452957380352153,0,77.9676747214233,4,5
30.850899817145123,2.341925032284181,0,88.52956365585689,9,8
20.384365938476062,2.690653567446099,0,44.34516980870096,8,7
31.19979151612436,4.093303859211707,0,57.620332353166376,5,5
23.52442089060965,3.2019641035383613,0,48.42315306014271,5,6
30.513356230747718,2.9246218833383675,0,70.8520754205161,6,7
32.10852190483983,3.2576120118403162,0,39.905922917246336,5,4
36.620459095017395,3.662943614792143,0,36.2237547814732,5,4
22.928425349715067,2.0467737331409506,0,62.76413407945701,10,10
29.843989774278974,2.0928687693833306,0,75.26634452153749,7,8
37.45739051426513,3.340337915200132,0,43.96188129667556,6,5
27.40484989373031,2.1643672304486015,0,67.48613598938205,10,6
33.65755630874442,2.082831449045355,0,48.71812891566175,6,7
36.843221407209896,2.234388377967538,0,74.74271922992513,9,5
20.341472851185937,3.5519186260063607,0,81.00477725273905,5,6
27.036275338827735,2.867968878649147,0,59.023600878311996,5,4
35.024691758662094,3.9567637365651316,0,44.837311325194065,5,4
36.52535906069682,2.0028095919242213,0,50.91683731929102,10,9
31.8900627318474,2.6494895631038817,0,31.109953417770903,8,5
24.151898579911634,2.3677724736204055,0,84.96811363804551,8,6
24.529433286794585,2.718274849220668,0,65.2321805095325,5,5
29.27588999495238,2.0674959948241773,0,34.599310077974025,6,7
37.99198705227255,3.126299419439344,0,85.59284788187175,6,4
23.68487509172196,2.125608104801918,0,67.02689781432022,8,4
23.44356491107185,2.406881055108363,0,63.84342041504571,8,6
33.905555181930744,2.225819759983192,0,59.46317612914827,7,6
34.85007760681655,2.400614206534265,0,34.36486757980783,9,6
32.76081552055515,2.3317878375199284,0,65.36075329659651,5,5
24.513850593652844,2.3272059040796917,0,65.98931073720001,8,4
32.872218252124775,2.70006354190129,0,53.84965778404725,5,5
36.93751110744286,2.166380904406807,0,66.50682528104733,10,8
36.104929135913345,2.179399195447045,0,47.62308618223065,6,4
31.309773432629456,2.664286310984325,0,47.281227030119055,5,6
37.06928259381897,2.5170177067021395,0,49.13149323702012,6,7
37.36746041157554,2.256442062384467,0,57.18454670555393,8,9
23.978686248901834,3.520807880005176,0,49.53591332031779,5,6
27.579932671086947,2.3824533332726827,0,85.37306694033393,6,4
23.819665187149837,2.1490892358755445,0,87.05178518781874,8,7
30.486473540561793,2.723036611051903,0,35.86532490304663,7,8
37.46643315782858,2.1779817151430523,0,55.90312912585623,9,8
26.387916161181256,2.0880993635189897,0,88.7335006493667,7,4
30.8117673862846,2.215620888766031,0,80.2719911973586,7,4
20.117469277445448,2.1937069102720645,0,32.89864428070187,6,7
34.57671735679013,3.1222168491583275,0,71.76824745460468,5,6
28.62712310848115,2.136673320538371,0,40.29842572114431,10,6
36.15567630983939,2.333559760968385,0,81.20907898178459,5,5
22.76590630362748,2.8898563673241315,0,34.45468386532048,4,5
22.68119304334157,3.245153365043664,0,48.15067914391737,5,6
22.56085839024764,2.1841264564005916,0,46.64707387979877,9,9
35.440574074037734,2.358087885724797,0,35.395058575100876,8,5
35.40242246466193,3.596462447297834,0,32.54083320335549,6,6
36.609125776311906,3.2569909669562778,0,64.69938795607268,5,6
26.185768498060224,2.8039136306494608,0,85.59188163713083,7,6
37.55190588792915,3.5898970845715343,0,69.02455274481784,6,7
29.43338301438893,2.5266399016815595,0,89.32240027692879,7,7
31.190265935097397,2.528566929825017,0,33.30672240204878,8,9
33.21537827918644,2.344921801647299,0,69.64729049453808,6,5
34.57108246732298,2.691158503701401,0,33.77815276962378,8,4
31.259215920189973,3.3391065265902,0,61.46894566297698,5,6
28.059320317577786,3.049426760667854,0,88.05360295626997,5,6
35.97152442493817,2.006567486167457,0,31.542390957964706,6,6
21.429029557924228,5.307615069142657,0,88.52237434327049,4,4
36.95753970631087,3.445384219958669,0,70.19973548605361,6,4
22.797779854413537,2.846107120442712,0,60.36729493987918,7,4
34.74304963327439,2.685705800976959,0,84.18059692817673,6,6
30.887420150786483,2.1338550819021838,0,58.25416151922389,5,5
29.360545984677834,2.0554599983751056,0,70.35367783423348,10,6
23.388234184818444,2.1575474213169326,0,45.356034379413146,9,8
24.56517173570952,4.930955368968922,0,42.172897802310885,4,4
36.77689575723268,2.3540564916267384,0,59.15552273166624,9,5
37.16364245105396,3.3103915588309607,0,35.4817770721663,4,4
20.65668689924583,3.832738843782888,0,54.54606153338041,5,5
34.82204488850834,2.587368182677384,0,45.13714954869268,7,7
23.196633629826746,2.3244772060379986,0,56.40384012311394,8,7
28.107582386391883,2.3940614617614244,0,80.27833576219896,6,7
21.303494046083262,3.427444532103335,0,67.77931664447496,5,6
37.463892472438886,3.184433638503269,0,51.84606983448799,6,7
31.529866997978537,3.344421128900457,0,75.76450015281506,6,5
31.193964691245313,2.0673305289346953,0,77.63398973414436,9,4
22.50283951031987,2.06855143081597,0,70.71969733016022,9,9
22.49164089335324,2.4192219069476923,0,44.57327339952518,4,5
32.36554883473541,2.335339848091363,0,74.81545954676503,8,6
32.60352717430816,2.214393316791797,0,38.963886327419345,4,4
24.086920668839333,2.2293647386096067,0,54.51506267696591,7,8
28.99326705689182,4.335654918811066,0,76.92632534479998,4,4
24.140731837264077,2.2930930250364954,0,80.42366776920414,8,8
24.934997083284095,2.6558992244140964,0,87.10670050335347,8,6
31.22775327189646,2.1664906851913517,0,35.429383785593714,6,6
33.675523064492126,2.5419941004519844,0,61.68494098308527,8,8
28.13092604183337,4.838535689267427,0,83.03680355176648,4,4
26.725741051805684,2.597296972974564,0,37.022367226871665,7,8
25.267992249044678,2.198293552824165,0,45.547900467540764,9,10
22.327478262870937,2.899031551408352,0,58.832911292483615,7,4
21.230271211932582,2.1118271455927364,0,84.38433364468301,8,7
26.731124328339533,3.331157460728412,0,83.64259249749965,6,6
25.20628322675941,2.7551896162870833,0,63.57982523729186,6,5
24.404744516559838,4.228116093014908,0,77.37728130824425,4,4
21.731624842440475,3.156294271293997,0,70.99458875823791,4,5
20.9428744440768,3.1170224525577073,0,86.22095487683863,6,5
20.752174128603464,3.0526332237427196,0,32.694760801692276,4,5
37.68041501980662,2.204664811268735,0,87.34989720133916,5,5
37.81773795159535,3.999333037064753,0,55.772166254677096,5,4
32.165180889167075,3.412872302797277,0,44.72770134803177,4,4
21.37058544866212,2.3737838972366188,0,49.684115233614484,6,6
21.616199405008587,2.086999855959764,0,87.09282073033052,7,6
24.29045647416228,2.011651239215511,0,86.96263057228543,9,4
20.782351170406557,2.016391571184296,0,41.34907192621071,7,7
34.18614733848589,5.093721514368735,0,34.49811531254032,4,4
26.13161111753268,2.410694711481951,0,69.95709825643468,9,5
32.497467938000085,3.464203247551496,0,86.75513829355734,5,6
31.97020093461733,2.274815181085846,0,77.23456924368013,7,7
24.660956237348696,2.594101415494172,0,59.888184003948865,8,9
27.214474683669394,2.758976379724646,0,80.71465690255214,7,7
29.282416897195972,3.7157876045616707,0,47.808159392464674,5,4
32.521260566263166,2.4778211239431416,0,48.273869314478894,8,4
32.77967308674575,2.1459891536186677,0,51.589126126110045,9,8
37.49145070514953,2.100813948193854,0,87.15131767214585,7,7
27.192579612765194,2.79997994319464,0,82.73366408907216,6,6
37.6709941801159,3.936913954155508,0,38.89761530252164,5,4
37.45841015417585,2.631473550987459,0,33.55513061927915,6,4
29.49345563602781,2.880822541681821,0,47.628984996467295,6,5
33.53468774291345,3.057118943305568,0,75.16072552234783,4,5
25.463682826220616,2.600267364434007,0,32.33691431129678,7,8
21.94852268734515,5.163487744006339,0,56.134658358438465,4,4
30.859922080110685,3.1845125065625317,0,61.03961448682203,5,5
25.482146204691105,2.329399604412751,0,89.07256554968637,9,9
29.3554710864928,2.2773714957819973,0,50.19734666415518,9,9
32.39002407372618,3.538326536120027,0,81.8873807196865,4,4
28.755035590758297,4.3305364909766295,0,79.29408079408125,4,4
25.06795270758596,2.49444672810391,0,77.16836042743836,7,6
21.674981905035516,2.8159758599627622,0,82.43426328732195,7,4
37.80378464863621,3.60994420861477,0,39.58977182766645,6,4
31.796330013825433,2.076763356812091,0,40.40247869089771,7,6
25.52767843116286,2.6759469375152904,0,58.48081635604298,5,5
30.623181822195743,2.067799147664394,0,43.70792587075362,5,6
34.22181370172681,2.827478047003411,0,66.33802226864452,5,5
34.38782710307461,2.3061018225216348,0,43.79870668139661,8,6
27.428993937413797,2.5588081232707505,0,50.86216225670364,5,5
32.43533819549849,3.4417164446847397,0,57.40429831022291,5,5
20.608881605163514,2.4079291101910774,0,44.48847678566883,9,4
36.03773018240844,4.452873622602712,0,59.43190828766034,4,4
35.29237647284811,2.2473528641304426,0,59.07575899003683,7,5
25.648346542637135,2.1828825245927814,0,35.16493990570123,8,6
30.089464170753324,2.354801218018101,0,44.197282841221934,9,7
21.31568182312165,2.6897158041020246,0,78.52151361058503,4,5
36.854269855695804,2.594549747126969,0,52.232388654074875,7,4
31.148805262886313,2.6428223108857907,0,60.99672834810422,5,4
26.528351791471458,2.7179307782012123,0,36.64465879778761,8,5
28.4248559985721,2.3968573132721844,0,54.92640586512738,4,5
34.251054627080336,2.028198163968509,0,80.4912258153051,10,9
36.576383724426606,2.456426500377423,0,56.24270437429223,7,5
21.306553243477122,2.2044191549085186,0,76.54895409762025,9,8
36.8328900920982,2.952142950811304,0,33.28096146406904,6,4
20.688813131261266,3.099106367029947,0,76.72268122358199,7,4
35.806368440161755,3.8637690604678414,0,30.875435825790813,4,4
25.788609519941012,2.221431424991204,0,88.64396796468085,7,6
32.452267836061495,3.2298927732044027,0,41.11999621834453,6,7
29.33234961896137,2.4436541513478587,0,70.87472242663725,8,4
26.3960486261474,2.773600551617468,0,46.70154807332121,6,6
33.58173776700077,2.8892927504405717,0,33.51411680574504,7,5
28.91396599212103,2.4279646489864515,0,32.434022195875414,6,4
36.99308815753012,2.1064502243935785,0,33.38768582287756,10,9
21.4350346100545,3.5759830681920883,0,35.38247601621358,6,5
31.573186794294934,4.587097685730274,0,33.175469411442556,4,4
27.699502201385656,2.082945738821111,0,60.65075222050977,10,8
36.414239714396615,2.453006544576993,0,38.76888783968024,8,4
33.740197715868376,4.7063545278442405,0,60.22821868122084,4,4
20.153111303439278,2.2636111068845803,0,44.4009047595863,5,5
21.744269619935373,3.8110740472702505,0,53.253955263608965,5,4
26.619161279875822,3.0964347741298743,0,82.02327343584258,5,5
26.142282208535885,2.3860155769725666,0,87.82394190025784,9,6
37.61295948841129,2.038678854064824,0,46.42630563726034,10,4
25.975283449544943,2.0722111937564933,0,70.53236207534475,7,4
26.657392898445956,3.2135893529148465,0,44.951238996471346,6,7
21.731144865748615,4.472782929146318,0,39.36294570260043,4,4
