ID,R,P,A,CC,VC
34.86523008321386,2.6358233139300165,0,80.51749402394601,8,8
33.03658177518689,2.6543689214092976,0,71.48541416541514,8,5
29.480109193868586,3.5552993885132342,0,46.999116661296554,4,4
28.746726273540524,3.5237199509732955,0,67.22277925252149,5,5
28.63846809291621,3.507223498784857,0,44.27702625689214,4,4
29.55298161339609,3.6116889837533392,0,36.01103677044913,5,5
27.35850150302666,2.0319977421133175,0,34.956378314677096,9,7
26.156108101401795,2.3256895655202507,0,69.29095731529195,5,5
25.4372677280371,3.319604489366695,0,46.33525681955477,5,6
32.375729668193785,2.881345288305697,0,30.820047231885443,4,4
36.821062162200334,2.4514552276805164,0,52.597726886670685,5,5
26.899346253638363,4.075845091629251,0,56.606502748150405,5,5
29.139443210640977,2.35791627352239,0,32.27877858118195,5,6
23.13670582909128,3.97148184720656,0,33.552950556284486,5,4
36.39845690118172,2.0033769154628507,0,86.00394800869027,10,7
36.75172912131051,2.072278633286212,0,30.62421618596766,9,9
31.16813195967015,2.2603233256116364,0,68.01135272797913,8,9
26.77721616893272,2.354295553229412,0,55.14542350352539,6,7
31.074432230585476,2.7248529324244544,0,49.94007323664516,7,4
24.95383015549027,2.3329995973419604,0,73.20414955545607,7,8
20.046931510477876,2.184230863636047,0,80.15537802480434,4,4
26.201546324904406,2.0966199034734987,0,38.4684010297679,7,8
35.362201953978825,2.6239389694472655,0,35.056045846752546,8,5
31.729637447825485,2.2459095500146073,0,54.07554404804608,8,7
24.628930297442068,2.2320442904481204,0,58.978405358559996,7,8
30.596681563933945,3.0121204719994843,0,73.89988899853768,6,7
29.79043490164188,2.120477500304431,0,75.36958603228402,9,10
32.35768457203039,2.4535251557591478,0,80.67847271867564,8,7
34.97298085858736,2.2441512105536403,0,76.29500926009513,4,5
23.35276368998713,2.4652278526163194,0,32.80038405160763,8,6
22.041302657254136,3.3724045746896483,0,70.75383353809877,6,6
25.37132096114162,5.089817888219862,0,71.78272426562754,4,4
25.412452266215116,3.0851388455554885,0,43.11094558217725,5,4
23.30335833698539,2.106005369178339,0,66.02430927537648,8,6
20.171976593925773,2.578570233310262,0,68.84899682898433,7,4
25.47142829784087,2.1361149598872533,0,82.48351215606016,10,7
33.01356014868894,2.1591904747559174,0,40.805409887273406,5,6
24.370498088936724,3.4471143363188577,0,39.95188169321753,6,5
32.11563504124944,2.6457701936954185,0,76.05007004640882,6,6
29.555643823268117,2.2459360329648583,0,64.72957670711024,8,4
22.4036691954318,3.743382871869241,0,57.29801410263403,5,5
34.962578687648666,2.7701760303483556,0,56.7930090346575,5,5
28.38225511676465,3.7110632906189345,0,73.66832774702877,5,4
27.46440498977546,2.946705203865366,0,46.52573346887222,6,6
20.550783423488987,2.422378202525002,0,37.627052733924984,8,6
21.785098731617744,2.3532176844074,0,34.80877650198819,4,5
21.9039319977388,2.3885271824029193,0,68.9144658537072,6,4
23.2218893886881,2.0165841418238912,0,31.445603996364255,6,4
23.356333550122343,2.7364105796078597,0,54.613491101031556,7,6
26.548693431581682,2.972930593800856,0,65.76547496715102,5,6
29.718737285724607,2.247595621709623,0,56.20412203748733,9,7
28.762758532330842,2.142298023031406,0,63.06537035609718,6,7
33.69338953709955,2.6712971928587828,0,44.36084767221474,7,7
33.0333306132575,2.580113460147638,0,55.23227113863201,7,7
37.60640436096933,4.2355011897140145,0,33.030857042598335,5,4
30.305406295692755,2.5616241321844986,0,38.04530990360217,7,6
25.41273887301344,2.298500695108587,0,64.95539537389764,7,7
28.88108579071409,2.338501293267653,0,76.69919192695232,8,9
30.081057767315443,3.329284625366978,0,46.242339187598326,4,4
24.839066246729644,3.6054229100324733,0,52.52698656672765,6,4
32.02569722464884,3.0669689275300405,0,39.084600524272716,6,6
32.36073504186306,3.8821024107528768,0,50.75729391955402,5,4
23.530854267094767,4.017152032092426,0,55.61524301557951,5,4
33.726037389460906,2.149354357413231,0,37.77978864265319,10,4
25.26264198936599,2.9799196439396844,0,35.5927828210738,6,7
23.023457940113687,3.5965382354281594,0,53.049726369167345,4,4
37.376514894046025,2.7894629303060943,0,82.77294409532172,7,6
33.57989110122143,2.757792910181837,0,76.78992951444437,6,4
27.999766620196297,2.696914460117741,0,32.62291516159054,6,4
31.537418356013454,3.1433449630657475,0,85.27876136931145,6,4
24.73239438791911,2.202468670033686,0,36.53474045454238,8,9
30.476182495213564,3.0838662498458973,0,50.656840828588265,7,8
31.46960812869525,3.2599962048802364,0,89.0125629323655,6,7
22.721025356082865,3.320574368038761,0,73.31904070272174,5,4
21.253155088304432,2.2979793949437437,0,67.55848876280264,8,8
32.61483336738708,3.21771440006286,0,37.68390804250976,4,5
36.25670444177739,2.3957744324755628,0,31.890452080959353,9,7
22.79141666211191,3.0306021285595266,0,38.40185494113472,4,4
27.56807379541759,5.207554360441559,0,86.37776395641595,4,4
26.641558669205153,2.7379029269932063,0,44.06527679064811,4,5
